Postnummer,Poststed,Terminal_ID,Kommunenavn,Fylkenavn
3118,TØNSBERG,7,TØNSBERG,VESTFOLD
3119,TØNSBERG,7,TØNSBERG,VESTFOLD
3120,NØTTERØY,7,FÆRDER,VESTFOLD
3121,NØTTERØY,7,FÆRDER,VESTFOLD
3122,TØNSBERG,7,TØNSBERG,VESTFOLD
3123,TØNSBERG,7,TØNSBERG,VESTFOLD
3124,TØNSBERG,7,TØNSBERG,VESTFOLD
3125,TØNSBERG,7,TØNSBERG,VESTFOLD
3126,TØNSBERG,7,TØNSBERG,VESTFOLD
3127,TØNSBERG,7,TØNSBERG,VESTFOLD
3128,NØTTERØY,7,FÆRDER,VESTFOLD
3129,TØNSBERG,7,TØNSBERG,VESTFOLD
3131,HUSØYSUND,7,FÆRDER,VESTFOLD
3132,HUSØYSUND,7,FÆRDER,VESTFOLD
3133,DUKEN,7,FÆRDER,VESTFOLD
3134,TØNSBERG,7,TØNSBERG,VESTFOLD
3135,TORØD,7,FÆRDER,VESTFOLD
3137,TORØD,7,FÆRDER,VESTFOLD
3138,SKALLESTAD,7,FÆRDER,VESTFOLD
3139,SKALLESTAD,7,FÆRDER,VESTFOLD
3140,NØTTERØY,7,FÆRDER,VESTFOLD
3141,KJØPMANNSKJÆR,7,FÆRDER,VESTFOLD
3142,VESTSKOGEN,7,FÆRDER,VESTFOLD
3143,KJØPMANNSKJÆR,7,FÆRDER,VESTFOLD
3144,VEIERLAND,7,FÆRDER,VESTFOLD
3145,TJØME,7,FÆRDER,VESTFOLD
3148,HVASSER,7,FÆRDER,VESTFOLD
3150,TOLVSRØD,7,TØNSBERG,VESTFOLD
3151,TOLVSRØD,7,TØNSBERG,VESTFOLD
3152,TOLVSRØD,7,TØNSBERG,VESTFOLD
3153,TOLVSRØD,7,TØNSBERG,VESTFOLD
3154,TOLVSRØD,7,TØNSBERG,VESTFOLD
3156,MELSOMVIK,7,SANDEFJORD,VESTFOLD
3157,BARKÅKER,7,TØNSBERG,VESTFOLD
3158,ANDEBU,7,SANDEFJORD,VESTFOLD
3159,MELSOMVIK,7,SANDEFJORD,VESTFOLD
3160,STOKKE,7,SANDEFJORD,VESTFOLD
3161,STOKKE,7,SANDEFJORD,VESTFOLD
3162,ANDEBU,7,SANDEFJORD,VESTFOLD
3163,NØTTERØY,7,FÆRDER,VESTFOLD
3164,REVETAL,7,TØNSBERG,VESTFOLD
3165,TJØME,7,FÆRDER,VESTFOLD
3166,TOLVSRØD,7,TØNSBERG,VESTFOLD
3167,ÅSGÅRDSTRAND,7,HORTEN,VESTFOLD
3168,MELSOMVIK,7,SANDEFJORD,VESTFOLD
3169,STOKKE,7,SANDEFJORD,VESTFOLD
3170,SEM,7,TØNSBERG,VESTFOLD
3171,SEM,7,TØNSBERG,VESTFOLD
3172,VEAR,7,TØNSBERG,VESTFOLD
3173,VEAR,7,TØNSBERG,VESTFOLD
3174,REVETAL,7,TØNSBERG,VESTFOLD
3175,RAMNES,7,TØNSBERG,VESTFOLD
3176,UNDRUMSDAL,7,TØNSBERG,VESTFOLD
3177,VÅLE,7,TØNSBERG,VESTFOLD
3178,VÅLE,7,TØNSBERG,VESTFOLD
3179,ÅSGÅRDSTRAND,7,HORTEN,VESTFOLD
3180,NYKIRKE,7,HORTEN,VESTFOLD
3181,HORTEN,7,HORTEN,VESTFOLD
3182,HORTEN,7,HORTEN,VESTFOLD
3183,HORTEN,7,HORTEN,VESTFOLD
3184,BORRE,7,HORTEN,VESTFOLD
3185,SKOPPUM,7,HORTEN,VESTFOLD
3186,HORTEN,7,HORTEN,VESTFOLD
3187,HORTEN,7,HORTEN,VESTFOLD
3188,HORTEN,7,HORTEN,VESTFOLD
3189,HORTEN,7,HORTEN,VESTFOLD
3191,HORTEN,7,HORTEN,VESTFOLD
3192,HORTEN,7,HORTEN,VESTFOLD
3193,HORTEN,7,HORTEN,VESTFOLD
3194,HORTEN,7,HORTEN,VESTFOLD
3195,SKOPPUM,7,HORTEN,VESTFOLD
3196,HORTEN,7,HORTEN,VESTFOLD
3197,NYKIRKE,7,HORTEN,VESTFOLD
3199,BORRE,7,HORTEN,VESTFOLD
3201,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3202,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3203,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3204,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3205,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3206,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3207,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3208,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3209,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3210,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3211,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3212,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3213,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3214,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3215,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3216,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3217,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3218,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3219,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3220,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3221,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3222,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3223,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3224,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3225,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3226,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3227,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3228,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3229,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3230,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3231,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3232,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3233,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3234,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3235,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3236,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3237,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3238,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3239,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3240,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3241,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3242,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3243,KODAL,7,SANDEFJORD,VESTFOLD
3244,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3245,KODAL,7,SANDEFJORD,VESTFOLD
3246,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3247,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3248,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3249,SANDEFJORD,7,SANDEFJORD,VESTFOLD
3251,LARVIK,7,LARVIK,VESTFOLD
3252,LARVIK,7,LARVIK,VESTFOLD
3253,LARVIK,7,LARVIK,VESTFOLD
3254,LARVIK,7,LARVIK,VESTFOLD
3255,LARVIK,7,LARVIK,VESTFOLD
3256,LARVIK,7,LARVIK,VESTFOLD
3257,LARVIK,7,LARVIK,VESTFOLD
3258,LARVIK,7,LARVIK,VESTFOLD
3259,LARVIK,7,LARVIK,VESTFOLD
3260,LARVIK,7,LARVIK,VESTFOLD
3261,LARVIK,7,LARVIK,VESTFOLD
3262,LARVIK,7,LARVIK,VESTFOLD
3263,LARVIK,7,LARVIK,VESTFOLD
3264,LARVIK,7,LARVIK,VESTFOLD
3265,LARVIK,7,LARVIK,VESTFOLD
3267,LARVIK,7,LARVIK,VESTFOLD
3268,LARVIK,7,LARVIK,VESTFOLD
3269,LARVIK,7,LARVIK,VESTFOLD
3270,LARVIK,7,LARVIK,VESTFOLD
3271,LARVIK,7,LARVIK,VESTFOLD
3274,LARVIK,7,LARVIK,VESTFOLD
3275,SVARSTAD,7,LARVIK,VESTFOLD
3276,SVARSTAD,7,LARVIK,VESTFOLD
3277,STEINSHOLT,7,LARVIK,VESTFOLD
3280,TJODALYNG,7,LARVIK,VESTFOLD
3281,TJODALYNG,7,LARVIK,VESTFOLD
3282,KVELDE,7,LARVIK,VESTFOLD
3284,KVELDE,7,LARVIK,VESTFOLD
3285,LARVIK,7,LARVIK,VESTFOLD
3290,STAVERN,7,LARVIK,VESTFOLD
3291,STAVERN,7,LARVIK,VESTFOLD
3292,STAVERN,7,LARVIK,VESTFOLD
3294,STAVERN,7,LARVIK,VESTFOLD
3295,HELGEROA,7,LARVIK,VESTFOLD
3296,NEVLUNGHAVN,7,LARVIK,VESTFOLD
3297,HELGEROA,7,LARVIK,VESTFOLD
3300,HOKKSUND,6,ØVRE EIKER,BUSKERUD
3301,HOKKSUND,6,ØVRE EIKER,BUSKERUD
3302,HOKKSUND,6,ØVRE EIKER,BUSKERUD
3303,HOKKSUND,6,ØVRE EIKER,BUSKERUD
3320,VESTFOSSEN,6,ØVRE EIKER,BUSKERUD
3321,VESTFOSSEN,6,ØVRE EIKER,BUSKERUD
3322,FISKUM,6,ØVRE EIKER,BUSKERUD
3330,SKOTSELV,6,ØVRE EIKER,BUSKERUD
3331,SKOTSELV,6,ØVRE EIKER,BUSKERUD
3340,ÅMOT,6,MODUM,BUSKERUD
3341,ÅMOT,6,MODUM,BUSKERUD
3342,ÅMOT,6,MODUM,BUSKERUD
3350,PRESTFOSS,6,SIGDAL,BUSKERUD
3351,PRESTFOSS,6,SIGDAL,BUSKERUD
3355,SOLUMSMOEN,6,SIGDAL,BUSKERUD
3357,EGGEDAL,6,SIGDAL,BUSKERUD
3358,NEDRE EGGEDAL,6,SIGDAL,BUSKERUD
3359,EGGEDAL,6,SIGDAL,BUSKERUD
3360,GEITHUS,6,MODUM,BUSKERUD
3361,GEITHUS,6,MODUM,BUSKERUD
3370,VIKERSUND,6,MODUM,BUSKERUD
3371,VIKERSUND,6,MODUM,BUSKERUD
3401,LIER,6,LIER,BUSKERUD
3402,LIER,6,LIER,BUSKERUD
3403,LIER,6,LIER,BUSKERUD
3404,LIER,6,LIER,BUSKERUD
3405,LIER,6,LIER,BUSKERUD
3406,TRANBY,6,LIER,BUSKERUD
3407,TRANBY,6,LIER,BUSKERUD
3408,TRANBY,6,LIER,BUSKERUD
3409,TRANBY,6,LIER,BUSKERUD
3410,SYLLING,6,LIER,BUSKERUD
3411,SYLLING,6,LIER,BUSKERUD
3412,LIERSTRANDA,6,LIER,BUSKERUD
3413,LIER,6,LIER,BUSKERUD
3414,LIERSTRANDA,6,LIER,BUSKERUD
3420,LIERSKOGEN,6,LIER,BUSKERUD
3421,LIERSKOGEN,6,LIER,BUSKERUD
3425,REISTAD,6,LIER,BUSKERUD
3426,GULLAUG,6,LIER,BUSKERUD
3427,GULLAUG,6,LIER,BUSKERUD
3428,GULLAUG,6,LIER,BUSKERUD
3430,SPIKKESTAD,6,ASKER,BUSKERUD
3431,SPIKKESTAD,6,ASKER,BUSKERUD
3440,RØYKEN,6,ASKER,BUSKERUD
3441,RØYKEN,6,ASKER,BUSKERUD
3442,HYGGEN,6,ASKER,BUSKERUD
3470,SLEMMESTAD,6,ASKER,BUSKERUD
3471,SLEMMESTAD,6,ASKER,BUSKERUD
3472,BØDALEN,6,ASKER,BUSKERUD
3474,ÅROS,6,ASKER,BUSKERUD
3475,SÆTRE,6,ASKER,BUSKERUD
3476,SÆTRE,6,ASKER,BUSKERUD
3477,BÅTSTØ,6,ASKER,BUSKERUD
3478,NÆRSNES,6,ASKER,BUSKERUD
3479,NÆRSNES,6,ASKER,BUSKERUD
3480,FILTVET,6,ASKER,BUSKERUD
3481,TOFTE,6,ASKER,BUSKERUD
3482,TOFTE,6,ASKER,BUSKERUD
3483,KANA,6,ASKER,BUSKERUD
3484,HOLMSBU,6,ASKER,BUSKERUD
3485,FILTVET,6,ASKER,BUSKERUD
3490,KLOKKARSTUA,6,ASKER,BUSKERUD
3501,HØNEFOSS,6,RINGERIKE,BUSKERUD
3502,HØNEFOSS,6,RINGERIKE,BUSKERUD
3503,HØNEFOSS,6,RINGERIKE,BUSKERUD
3504,HØNEFOSS,6,RINGERIKE,BUSKERUD
3507,HØNEFOSS,6,RINGERIKE,BUSKERUD
3510,HØNEFOSS,6,RINGERIKE,BUSKERUD
3511,HØNEFOSS,6,RINGERIKE,BUSKERUD
3512,HØNEFOSS,6,RINGERIKE,BUSKERUD
3513,HØNEFOSS,6,RINGERIKE,BUSKERUD
3514,HØNEFOSS,6,RINGERIKE,BUSKERUD
3515,HØNEFOSS,6,RINGERIKE,BUSKERUD
3516,HØNEFOSS,6,RINGERIKE,BUSKERUD
3517,HØNEFOSS,6,RINGERIKE,BUSKERUD
3518,HØNEFOSS,6,RINGERIKE,BUSKERUD
3519,HØNEFOSS,6,RINGERIKE,BUSKERUD
3520,JEVNAKER,5,JEVNAKER,OPPLAND
3521,JEVNAKER,5,JEVNAKER,OPPLAND
3522,BJONEROA,5,GRAN,OPPLAND
3523,NES I ÅDAL,6,RINGERIKE,BUSKERUD
3524,NES I ÅDAL,6,RINGERIKE,BUSKERUD
3525,HALLINGBY,6,RINGERIKE,BUSKERUD
3526,HALLINGBY,6,RINGERIKE,BUSKERUD
3527,BJONEROA,5,GRAN,OPPLAND
3528,HEDALEN,5,SØR-AURDAL,OPPLAND
3529,RØYSE,6,HOLE,BUSKERUD
3530,RØYSE,6,HOLE,BUSKERUD
3531,KROKKLEIVA,6,HOLE,BUSKERUD
3532,TYRISTRAND,6,RINGERIKE,BUSKERUD
3533,TYRISTRAND,6,RINGERIKE,BUSKERUD
3534,SOKNA,6,RINGERIKE,BUSKERUD
3535,KRØDEREN,6,KRØDSHERAD,BUSKERUD
3536,NORESUND,6,KRØDSHERAD,BUSKERUD
3537,KRØDEREN,6,KRØDSHERAD,BUSKERUD
3538,SOLLIHØGDA,6,HOLE,BUSKERUD
3539,FLÅ,6,FLÅ,BUSKERUD
3540,NESBYEN,6,NESBYEN,BUSKERUD
3541,NESBYEN,6,NESBYEN,BUSKERUD
3542,SOKNA,6,RINGERIKE,BUSKERUD
3543,NORESUND,6,KRØDSHERAD,BUSKERUD
3544,TUNHOVD,6,NORE OG UVDAL,BUSKERUD
3545,FLÅ,6,FLÅ,BUSKERUD
3546,KROKKLEIVA,6,HOLE,BUSKERUD
3550,GOL,6,GOL,BUSKERUD
3551,GOL,6,GOL,BUSKERUD
3560,HEMSEDAL,6,HEMSEDAL,BUSKERUD
3561,HEMSEDAL,6,HEMSEDAL,BUSKERUD
3570,ÅL,6,ÅL,BUSKERUD
3571,ÅL,6,ÅL,BUSKERUD
3575,HOL,6,HOL,BUSKERUD
3576,HOL,6,HOL,BUSKERUD
3577,HOVET,6,HOL,BUSKERUD
3579,TORPO,6,ÅL,BUSKERUD
3580,GEILO,6,HOL,BUSKERUD
3581,GEILO,6,HOL,BUSKERUD
3588,DAGALI,6,HOL,BUSKERUD
3593,USTAOSET,6,HOL,BUSKERUD
3595,HAUGASTØL,6,HOL,BUSKERUD
3601,KONGSBERG,6,KONGSBERG,BUSKERUD
3602,KONGSBERG,6,KONGSBERG,BUSKERUD
3603,KONGSBERG,6,KONGSBERG,BUSKERUD
3604,KONGSBERG,6,KONGSBERG,BUSKERUD
3605,KONGSBERG,6,KONGSBERG,BUSKERUD
3606,KONGSBERG,6,KONGSBERG,BUSKERUD
3607,KONGSBERG,6,KONGSBERG,BUSKERUD
3608,HEISTADMOEN,6,KONGSBERG,BUSKERUD
3609,KONGSBERG,6,KONGSBERG,BUSKERUD
3610,KONGSBERG,6,KONGSBERG,BUSKERUD
3611,KONGSBERG,6,KONGSBERG,BUSKERUD
3612,KONGSBERG,6,KONGSBERG,BUSKERUD
3613,KONGSBERG,6,KONGSBERG,BUSKERUD
3614,KONGSBERG,6,KONGSBERG,BUSKERUD
3615,KONGSBERG,6,KONGSBERG,BUSKERUD
3616,KONGSBERG,6,KONGSBERG,BUSKERUD
3617,KONGSBERG,6,KONGSBERG,BUSKERUD
3618,SKOLLENBORG,6,KONGSBERG,BUSKERUD
3619,SKOLLENBORG,6,KONGSBERG,BUSKERUD
3620,FLESBERG,6,FLESBERG,BUSKERUD
3621,LAMPELAND,6,FLESBERG,BUSKERUD
3622,SVENE,6,FLESBERG,BUSKERUD
3623,LAMPELAND,6,FLESBERG,BUSKERUD
3624,LYNGDAL I NUMEDAL,6,FLESBERG,BUSKERUD
3625,SKOLLENBORG,6,KONGSBERG,BUSKERUD
3626,ROLLAG,6,ROLLAG,BUSKERUD
3627,VEGGLI,6,ROLLAG,BUSKERUD
3628,VEGGLI,6,ROLLAG,BUSKERUD
3629,NORE,6,NORE OG UVDAL,BUSKERUD
3630,RØDBERG,6,NORE OG UVDAL,BUSKERUD
3631,RØDBERG,6,NORE OG UVDAL,BUSKERUD
3632,UVDAL,6,NORE OG UVDAL,BUSKERUD
3634,NORE,6,NORE OG UVDAL,BUSKERUD
3646,HVITTINGFOSS,6,KONGSBERG,BUSKERUD
3647,HVITTINGFOSS,6,KONGSBERG,BUSKERUD
3648,PASSEBEKK,6,KONGSBERG,BUSKERUD
3650,TINN AUSTBYGD,8,TINN,TELEMARK
3652,HOVIN I TELEMARK,8,TINN,TELEMARK
3656,ATRÅ,8,TINN,TELEMARK
3658,MILAND,8,TINN,TELEMARK
3660,RJUKAN,8,TINN,TELEMARK
3661,RJUKAN,8,TINN,TELEMARK
3665,SAULAND,8,HJARTDAL,TELEMARK
3666,ATRÅ,8,TINN,TELEMARK
3671,NOTODDEN,8,NOTODDEN,TELEMARK
3672,NOTODDEN,8,NOTODDEN,TELEMARK
3673,NOTODDEN,8,NOTODDEN,TELEMARK
3674,NOTODDEN,8,NOTODDEN,TELEMARK
3675,NOTODDEN,8,NOTODDEN,TELEMARK
3676,NOTODDEN,8,NOTODDEN,TELEMARK
3677,NOTODDEN,8,NOTODDEN,TELEMARK
3678,NOTODDEN,8,NOTODDEN,TELEMARK
3679,NOTODDEN,8,NOTODDEN,TELEMARK
3680,NOTODDEN,8,NOTODDEN,TELEMARK
3681,NOTODDEN,8,NOTODDEN,TELEMARK
3683,NOTODDEN,8,NOTODDEN,TELEMARK
3684,NOTODDEN,8,NOTODDEN,TELEMARK
3690,HJARTDAL,8,HJARTDAL,TELEMARK
3691,GRANSHERAD,8,NOTODDEN,TELEMARK
3692,SAULAND,8,HJARTDAL,TELEMARK
3697,TUDDAL,8,HJARTDAL,TELEMARK
3701,SKIEN,8,SKIEN,TELEMARK
3702,SKIEN,8,SKIEN,TELEMARK
3703,SKIEN,8,SKIEN,TELEMARK
3704,SKIEN,8,SKIEN,TELEMARK
3705,SKIEN,8,SKIEN,TELEMARK
3707,SKIEN,8,SKIEN,TELEMARK
3710,SKIEN,8,SKIEN,TELEMARK
3711,SKIEN,8,SKIEN,TELEMARK
3712,SKIEN,8,SKIEN,TELEMARK
3713,SKIEN,8,SKIEN,TELEMARK
3714,SKIEN,8,SKIEN,TELEMARK
3715,SKIEN,8,SKIEN,TELEMARK
3716,SKIEN,8,SKIEN,TELEMARK
3717,SKIEN,8,SKIEN,TELEMARK
3718,SKIEN,8,SKIEN,TELEMARK
3719,SKIEN,8,SKIEN,TELEMARK
3720,SKIEN,8,SKIEN,TELEMARK
3721,SKIEN,8,SKIEN,TELEMARK
3722,SKIEN,8,SKIEN,TELEMARK
3723,SKIEN,8,SKIEN,TELEMARK
3724,SKIEN,8,SKIEN,TELEMARK
3725,SKIEN,8,SKIEN,TELEMARK
3726,SKIEN,8,SKIEN,TELEMARK
3727,SKIEN,8,SKIEN,TELEMARK
3728,SKIEN,8,SKIEN,TELEMARK
3729,SKIEN,8,SKIEN,TELEMARK
3730,SKIEN,8,SKIEN,TELEMARK
3731,SKIEN,8,SKIEN,TELEMARK
3732,SKIEN,8,SKIEN,TELEMARK
3733,SKIEN,8,SKIEN,TELEMARK
3734,SKIEN,8,SKIEN,TELEMARK
3735,SKIEN,8,SKIEN,TELEMARK
3736,SKIEN,8,SKIEN,TELEMARK
3737,SKIEN,8,SKIEN,TELEMARK
3738,SKIEN,8,SKIEN,TELEMARK
3739,SKIEN,8,SKIEN,TELEMARK
3740,SKIEN,8,SKIEN,TELEMARK
3741,SKIEN,8,SKIEN,TELEMARK
3742,SKIEN,8,SKIEN,TELEMARK
3743,SKIEN,8,SKIEN,TELEMARK
3744,SKIEN,8,SKIEN,TELEMARK
3746,SKIEN,8,SKIEN,TELEMARK
3747,SKIEN,8,SKIEN,TELEMARK
3748,SILJAN,8,SILJAN,TELEMARK
3749,SILJAN,8,SILJAN,TELEMARK
3750,DRANGEDAL,8,DRANGEDAL,TELEMARK
3753,TØRDAL,8,DRANGEDAL,TELEMARK
3760,NESLANDSVATN,8,DRANGEDAL,TELEMARK
3766,SANNIDAL,8,KRAGERØ,TELEMARK
3770,KRAGERØ,8,KRAGERØ,TELEMARK
3772,KRAGERØ,8,KRAGERØ,TELEMARK
3780,SKÅTØY,8,KRAGERØ,TELEMARK
3781,JOMFRULAND,8,KRAGERØ,TELEMARK
3783,KRAGERØ SKJÆRGÅRD,8,KRAGERØ,TELEMARK
3785,SKIEN,8,SKIEN,TELEMARK
3787,SKIEN,8,SKIEN,TELEMARK
3788,STABBESTAD,8,KRAGERØ,TELEMARK
3789,KRAGERØ,8,KRAGERØ,TELEMARK
3790,HELLE,8,KRAGERØ,TELEMARK
3791,KRAGERØ,8,KRAGERØ,TELEMARK
3792,SKIEN,8,SKIEN,TELEMARK
3793,SANNIDAL,8,KRAGERØ,TELEMARK
3794,HELLE,8,KRAGERØ,TELEMARK
3795,DRANGEDAL,8,DRANGEDAL,TELEMARK
3796,SKIEN,8,SKIEN,TELEMARK
3798,SKIEN,8,SKIEN,TELEMARK
3799,SKIEN,8,SKIEN,TELEMARK
3800,BØ I TELEMARK,8,MIDT-TELEMARK,TELEMARK
3801,BØ I TELEMARK,8,MIDT-TELEMARK,TELEMARK
3802,BØ I TELEMARK,8,MIDT-TELEMARK,TELEMARK
3803,BØ I TELEMARK,8,MIDT-TELEMARK,TELEMARK
3804,BØ I TELEMARK,8,MIDT-TELEMARK,TELEMARK
3805,BØ I TELEMARK,8,SELJORD,TELEMARK
3810,GVARV,8,MIDT-TELEMARK,TELEMARK
3811,HØRTE,8,MIDT-TELEMARK,TELEMARK
3812,AKKERHAUGEN,8,MIDT-TELEMARK,TELEMARK
3820,NORDAGUTU,8,MIDT-TELEMARK,TELEMARK
3825,LUNDE,8,NOME,TELEMARK
3830,ULEFOSS,8,NOME,TELEMARK
3831,ULEFOSS,8,NOME,TELEMARK
3832,LUNDE,8,NOME,TELEMARK
3833,BØ I TELEMARK,8,MIDT-TELEMARK,TELEMARK
3834,GVARV,8,MIDT-TELEMARK,TELEMARK
3835,SELJORD,8,SELJORD,TELEMARK
3836,KVITESEID,8,KVITESEID,TELEMARK
3840,SELJORD,8,SELJORD,TELEMARK
3841,FLATDAL,8,SELJORD,TELEMARK
3844,ÅMOTSDAL,8,SELJORD,TELEMARK
3848,MORGEDAL,8,KVITESEID,TELEMARK
3849,VRÅLIOSEN,8,KVITESEID,TELEMARK
3850,KVITESEID,8,KVITESEID,TELEMARK
3852,VRÅDAL,8,KVITESEID,TELEMARK
3853,VRÅDAL,8,KVITESEID,TELEMARK
3854,NISSEDAL,8,NISSEDAL,TELEMARK
3855,TREUNGEN,8,NISSEDAL,TELEMARK
3864,RAULAND,8,VINJE,TELEMARK
3870,FYRESDAL,8,FYRESDAL,TELEMARK
3880,DALEN,8,TOKKE,TELEMARK
3882,ÅMDALS VERK,8,TOKKE,TELEMARK
3883,TREUNGEN,8,NISSEDAL,TELEMARK
3884,RAULAND,8,VINJE,TELEMARK
3885,FYRESDAL,8,FYRESDAL,TELEMARK
3886,DALEN,8,TOKKE,TELEMARK
3887,VINJE,8,VINJE,TELEMARK
3888,EDLAND,8,VINJE,TELEMARK
3890,VINJE,8,VINJE,TELEMARK
3891,HØYDALSMO,8,TOKKE,TELEMARK
3893,VINJESVINGEN,8,VINJE,TELEMARK
3895,EDLAND,8,VINJE,TELEMARK
3901,PORSGRUNN,8,PORSGRUNN,TELEMARK
3902,PORSGRUNN,8,PORSGRUNN,TELEMARK
3903,PORSGRUNN,8,PORSGRUNN,TELEMARK
3904,PORSGRUNN,8,PORSGRUNN,TELEMARK
3905,PORSGRUNN,8,PORSGRUNN,TELEMARK
3906,PORSGRUNN,8,PORSGRUNN,TELEMARK
3910,PORSGRUNN,8,PORSGRUNN,TELEMARK
3911,PORSGRUNN,8,PORSGRUNN,TELEMARK
3912,PORSGRUNN,8,PORSGRUNN,TELEMARK
3913,PORSGRUNN,8,PORSGRUNN,TELEMARK
3914,PORSGRUNN,8,PORSGRUNN,TELEMARK
3915,PORSGRUNN,8,PORSGRUNN,TELEMARK
3916,PORSGRUNN,8,PORSGRUNN,TELEMARK
3917,PORSGRUNN,8,PORSGRUNN,TELEMARK
3918,PORSGRUNN,8,PORSGRUNN,TELEMARK
3919,PORSGRUNN,8,PORSGRUNN,TELEMARK
3920,PORSGRUNN,8,PORSGRUNN,TELEMARK
3921,PORSGRUNN,8,PORSGRUNN,TELEMARK
3922,PORSGRUNN,8,PORSGRUNN,TELEMARK
3924,PORSGRUNN,8,PORSGRUNN,TELEMARK
3925,PORSGRUNN,8,PORSGRUNN,TELEMARK
3928,PORSGRUNN,8,PORSGRUNN,TELEMARK
3929,PORSGRUNN,8,PORSGRUNN,TELEMARK
3930,PORSGRUNN,8,PORSGRUNN,TELEMARK
3931,PORSGRUNN,8,PORSGRUNN,TELEMARK
3933,PORSGRUNN,8,PORSGRUNN,TELEMARK
3936,PORSGRUNN,8,PORSGRUNN,TELEMARK
3937,PORSGRUNN,8,PORSGRUNN,TELEMARK
3939,PORSGRUNN,8,PORSGRUNN,TELEMARK
3940,PORSGRUNN,8,PORSGRUNN,TELEMARK
3941,PORSGRUNN,8,PORSGRUNN,TELEMARK
3942,PORSGRUNN,8,PORSGRUNN,TELEMARK
3943,PORSGRUNN,8,PORSGRUNN,TELEMARK
3944,PORSGRUNN,8,PORSGRUNN,TELEMARK
3946,PORSGRUNN,8,PORSGRUNN,TELEMARK
3947,LANGANGEN,8,PORSGRUNN,TELEMARK
3948,PORSGRUNN,8,PORSGRUNN,TELEMARK
3949,PORSGRUNN,8,PORSGRUNN,TELEMARK
3950,BREVIK,8,PORSGRUNN,TELEMARK
3960,STATHELLE,8,BAMBLE,TELEMARK
3961,STATHELLE,8,BAMBLE,TELEMARK
3962,STATHELLE,8,BAMBLE,TELEMARK
3965,HERRE,8,BAMBLE,TELEMARK
3966,STATHELLE,8,BAMBLE,TELEMARK
3967,STATHELLE,8,BAMBLE,TELEMARK
3970,LANGESUND,8,BAMBLE,TELEMARK
3991,BREVIK,8,PORSGRUNN,TELEMARK
3993,LANGESUND,8,BAMBLE,TELEMARK
3994,LANGESUND,8,BAMBLE,TELEMARK
3995,STATHELLE,8,BAMBLE,TELEMARK
3996,PORSGRUNN,8,PORSGRUNN,TELEMARK
3997,PORSGRUNN,8,PORSGRUNN,TELEMARK
3998,PORSGRUNN,8,PORSGRUNN,TELEMARK
3999,HERRE,8,BAMBLE,TELEMARK
4001,STAVANGER,9,STAVANGER,ROGALAND
4002,STAVANGER,9,STAVANGER,ROGALAND
4003,STAVANGER,9,STAVANGER,ROGALAND
4004,STAVANGER,9,STAVANGER,ROGALAND
4005,STAVANGER,9,STAVANGER,ROGALAND
